tp_rank,step_id,layer_id,queue_wait_us,address_build_us,address_npu_idle_us,address_npu_idle_pct,batch_copy_get_us,copy_npu_idle_us,copy_npu_idle_pct,layer_task_us,layer_task_npu_idle_us,layer_task_npu_idle_pct,model_wait_us,model_wait_npu_idle_us,model_wait_npu_idle_pct,debug_batch_copy_get_us,request_call_count,key_count
0,487,20,835978,902935.58,899925.239,99.66660511927107,,,,1132252.07,1017016.925,89.82248316843439,242447.0,141318.385,58.288361992517956,214860,20,4575
0,487,21,1639662,88466.12,85901.745,97.10129143224547,,,,329838.05,214642.302,65.07505789583706,256015.18,152837.092,59.69844913102419,225435,20,4575
0,487,22,1662685,87761.7,85877.543,97.85309878910734,,,,320645.64,206687.574,64.45981114853144,246720.96,145400.144,58.93303268599474,210426,20,4575
0,487,23,865402,88175.32,86126.321,97.67622164569404,,,,324142.13,210231.937,64.8579488880387,246862.19,147063.378,59.573067062234195,220736,20,4575
0,487,24,873601,88417.85,86656.134,98.00751092680946,,,,330319.7,217132.936,65.73417692011708,255010.95,154635.966,60.63895138620517,227255,20,4575
0,487,25,873531,88183.42,85918.115,97.43114408581567,,,,310761.41,197579.383,63.579124254842334,204679.92,105833.996,51.70707317063637,207891,20,4575
0,487,26,,,,,,,,,,,453.56,0.0,0.0,,,
1,485,0,,,,,,,,,,,6215.56,15.31,0.24631730688787493,,,
1,485,1,345,99436.36,88590.433,89.09259449963777,,,,454324.06,298472.992,65.6960566869384,1015357.75,884808.001,87.14248756165007,323749,20,4500
1,485,2,456378,757698.05,746623.463,98.53839045778196,,,,975060.17,915007.971,93.84118018070619,230893.32,194312.959,84.15702931552978,203636,20,4500
1,485,3,1433225,87715.27,86161.26,98.22834724216204,,,,307316.0,257345.425,83.73967674966484,234627.7,197038.515,83.97922112350757,205690,20,4500
1,485,4,1602835,87391.28,85631.324,97.98611943891883,,,,302692.36,252822.593,83.52460332992878,229828.76,192570.948,83.78888177441327,201568,20,4500
1,485,5,812843,88718.36,86405.096,97.3925757870186,,,,309579.22,259412.458,83.79517785463767,234947.91,198485.564,84.48066807659622,206456,20,4500
1,485,6,818981,87633.21,85396.624,97.4477872030478,,,,310263.17,261076.367,84.14674774321425,236982.16,200985.44,84.81036716012716,208101,20,4500
1,485,7,821406,87681.23,85412.646,97.41269140499055,,,,342041.65,292399.439,85.48650113224515,267862.57,232283.849,86.71754661354888,239436,20,4500
1,485,8,859064,86358.18,83780.927,97.01562376604046,,,,325738.86,273446.862,83.94665039350848,254014.64,214930.766,84.61353487342305,225237,20,4500
1,485,9,876727,86940.66,84587.393,97.29324921158867,,,,303117.36,253011.497,83.46981413403707,231148.24,194107.263,83.97522862384763,202093,20,4500
1,485,10,868945,86822.55,84783.15,97.65107106391139,,,,310705.34,264185.627,85.0277072804735,238347.92,205563.519,86.24514910807696,209584,20,4500
1,485,11,839935,86773.6,86684.699,99.89754833267259,,,,302082.75,257467.362,85.2307395903937,230540.06,197605.373,85.71411536892981,201143,20,4500
1,485,12,816160,87155.4,87065.118,99.89641261470891,,,,310276.48,116974.118,37.699962949173596,227718.37,45390.034,19.93253069570101,208744,20,4500
1,485,13,823009,87526.65,85398.667,97.56875991483736,,,,319819.28,128582.881,40.20485600492878,247376.85,68361.948,27.63473946733496,217866,20,4500
1,485,14,832750,87939.98,86372.792,98.21788906479169,,,,347396.25,175960.344,50.65119269422166,273190.45,113141.892,41.41502457351639,242305,20,4500
1,485,15,877200,87413.11,85940.56,98.31541287113569,,,,332964.17,152654.528,45.84713364203722,259542.09,91887.302,35.403622587766016,230847,20,4500
1,485,16,899766,86579.83,85375.627,98.60914141319057,,,,307389.97,151788.399,49.37975009399299,235182.23,91476.82,38.89614449186913,206608,20,4500
1,485,17,885671,91073.51,90109.09,98.94105322173264,,,,909856.33,752611.612,82.71763213429531,832056.9,687027.304,82.56975021780362,213528,20,4500
