tp_rank,step_id,layer_id,queue_wait_us,address_build_us,address_npu_idle_us,address_npu_idle_pct,batch_copy_get_us,copy_npu_idle_us,copy_npu_idle_pct,layer_task_us,layer_task_npu_idle_us,layer_task_npu_idle_pct,model_wait_us,model_wait_npu_idle_us,model_wait_npu_idle_pct,debug_batch_copy_get_us,request_call_count,key_count
0,481,10,65626,9901.94,0.0,0.0,15042.66,0.0,0.0,29251.01,0.0,0.0,765.21,0.0,0.0,15188,1,226
0,481,11,79071,9580.9,0.0,0.0,15021.07,0.0,0.0,29569.73,0.0,0.0,641.18,0.0,0.0,15159,1,226
0,481,12,66695,9565.86,0.0,0.0,14182.2,0.0,0.0,28207.56,0.0,0.0,677.39,0.0,0.0,14348,1,226
0,481,13,42563,9480.92,1414.612,14.920619517937078,14406.68,1441.271,10.00418555836598,27492.87,5105.043,18.568607060667002,727.61,0.0,0.0,14550,1,226
0,481,14,38400,9487.34,0.0,0.0,15770.66,0.0,0.0,38351.44,0.0,0.0,709.55,0.0,0.0,15920,1,226
0,481,15,45434,9593.95,0.0,0.0,14960.14,0.0,0.0,28828.6,0.0,0.0,704.66,0.0,0.0,15102,1,226
0,481,16,42659,9438.9,0.0,0.0,14500.87,0.0,0.0,28752.35,0.0,0.0,667.19,651.59,97.66183545916455,14640,1,226
0,481,17,40007,9450.9,0.0,0.0,13840.53,1781.878,12.874348019909641,27298.73,4418.89,16.187163285618052,5530.43,0.0,0.0,13980,1,226
0,481,18,35673,9437.58,1911.003,20.24886676457312,14990.03,1721.007,11.48101104534147,33077.08,10386.91,31.402137068931115,5560.58,0.0,0.0,15131,1,226
0,481,19,22326,9413.49,4011.279,42.61202805760669,15501.02,1948.404,12.569521231506055,31867.16,11014.803,34.564746277986494,5629.79,0.0,0.0,15652,1,226
0,481,20,38134,9391.18,4735.801,50.42817835458377,15309.21,1759.599,11.493728285130324,31531.61,11486.866,36.42968437069975,5597.86,0.0,0.0,15472,1,226
0,481,21,37846,9402.73,6101.783,64.89373830791696,15411.72,1837.047,11.919805187221154,31750.0,12932.02,40.73077165354331,609.83,0.0,0.0,15551,1,226
0,481,22,38124,9380.53,7420.95,79.11013556803293,14236.4,1814.106,12.742729903627323,30258.44,14278.024,47.1869137999183,661.18,0.0,0.0,14378,1,226
0,481,23,36616,9354.97,0.0,0.0,26082.58,0.0,0.0,47838.47,0.0,0.0,21665.67,0.0,0.0,26225,1,226
0,481,24,37873,9569.24,0.0,0.0,14282.8,0.0,0.0,27652.4,0.0,0.0,643.62,0.0,0.0,14419,1,226
0,481,25,49925,9329.3,0.0,0.0,14925.68,0.0,0.0,28269.46,0.0,0.0,574.87,0.0,0.0,15067,1,226
0,481,26,,,,,,,,,,,619.21,0.0,0.0,,,
0,482,0,,,,,,,,,,,11444.59,11428.049,99.85546882850326,,,
0,482,1,558,10065.67,10065.67,100.0,14717.83,8963.176,60.90011910723252,31724.62,25891.244,81.61246375843115,22156.87,21091.612,95.19219998131506,14863,1,227
0,482,2,32553,10242.64,10242.64,100.0,14147.48,8091.037,57.19065868974546,28194.58,21863.032,77.54338599830179,653.68,540.417,82.67302043813488,14289,1,227
0,482,3,60992,9932.61,9932.61,100.0,14406.94,8193.014,56.868523086790105,28561.96,22347.994,78.24390903145303,673.81,656.61,97.44735162731334,14549,1,227
0,482,4,66006,9882.99,9882.99,100.0,13849.87,12174.757,87.9052077745134,27197.84,25522.727,93.84100722704449,656.51,640.609,97.57795006930588,13991,1,227
0,482,5,39577,9852.15,9852.15,100.0,13998.04,7554.27,53.96662675631731,29341.27,22887.399,78.00411843113811,692.8,676.579,97.65863163972286,14146,1,227
0,482,6,36807,9648.27,9648.27,100.0,13434.44,7542.842,56.14556319429764,31746.63,25732.409,81.05556085795563,670.62,654.16,97.54555485968208,13581,1,227
0,482,7,20604,9712.62,9712.62,100.0,15180.3,8693.47,57.26810405591457,34606.3,27379.674,79.11759997457109,660.0,642.68,97.37575757575756,15328,1,227
0,482,8,22615,10043.51,10043.51,100.0,14387.33,7745.935,53.838585755661406,32204.13,25465.013,79.07374923651096,685.61,668.469,97.49989060836337,14532,1,227
0,482,9,21486,9682.78,9682.78,100.0,14442.49,7757.543,53.713334750448155,31980.9,25117.203,78.53813682541768,701.22,684.12,97.56139300077008,14585,1,227
0,482,10,21558,9715.64,9715.64,100.0,14904.16,8445.351,56.66438766089468,32706.65,25926.515,79.26985796466468,761.71,744.769,97.77592522088457,15101,1,227
0,482,11,22288,9750.74,9750.74,100.0,14028.36,7798.074,55.58792332104393,32485.05,26170.304,80.56107040007635,714.18,698.42,97.79327340446386,14179,1,227
0,482,12,21979,9888.87,9888.87,100.0,14613.15,8565.234,58.61319428049394,34420.16,27610.147,80.2150454849716,762.58,745.059,97.70240499357443,14757,1,227
0,482,13,22149,9948.36,9948.36,100.0,14716.55,4614.838,31.358151197121607,34591.9,22291.295,64.44079394309072,740.36,0.0,0.0,14858,1,227
0,482,14,22621,10218.2,1126.661,11.026022195690043,15078.62,8867.155,58.80614406358142,35110.93,19475.583,55.46871871522628,696.56,0.0,0.0,15279,1,227
0,482,15,23613,10074.69,10074.69,100.0,13974.83,4561.902,32.64370300032272,33477.68,20928.08,62.51353140360982,1022.16,0.0,0.0,14116,1,227
0,482,16,21181,9357.05,0.0,0.0,15948.23,0.04,0.00025081153206343274,36039.94,0.78,0.002164265534293342,726.38,0.0,0.0,16095,1,227
0,482,17,25132,9439.61,0.0,0.0,15387.85,0.0,0.0,38018.85,0.0,0.0,651.89,0.0,0.0,15532,1,227
